mag,place,time,url,magType,longitude,latitude,depth
1.3,"60 km S of Cantwell, Alaska",1696779831612,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwz7cm1,ml,-148.8514,62.8501,66.1
1.89,,1696779830750,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tstz,ml,-98.05933333,36.76066667,6.83
1.13,"7 km NW of The Geysers, CA",1696779830340,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947236,md,-122.8133333,38.8273333,1.78
0.77,"7 km NW of The Geysers, CA",1696779759010,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947231,md,-122.810997,38.8260002,1.95
1.09,"9 km WNW of The Geysers, CA",1696779685530,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947226,md,-122.8566666,38.8078346,-0.1
0.79,"8 km NW of The Geysers, CA",1696779614120,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947221,md,-122.8150024,38.8263321,1.98
1.05,"7 km NW of The Geysers, CA",1696779585250,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947216,md,-122.8126678,38.8251648,2.32
2.89,"7 km NW of The Geysers, CA",1696779551820,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947211,md,-122.8101667,38.8245,2.44
2.12,"8 km E of Nescatunga, Oklahoma",1696779506809,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tstu,ml,-98.05633333,36.76216667,7.72
2.53,"5 km SW of Central Aguirre, Puerto Rico",1696779492630,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427993,md,-66.2663333333333,17.9203333333333,10.43
1.9,"8 km E of Nescatunga, Oklahoma",1696779457159,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tstv,ml,-98.06066667,36.763,6.93
1.88,"18 km NW of Progreso, B.C., MX",1696778983760,https://earthquake.usgs.gov/earthquakes/eventpage/ci40579048,ml,-115.7196667,32.6958333,11.7
2.0,"105 km SE of King Cove, Alaska",1696778622221,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwz31ke,ml,-161.1609,54.3909,4.9
0.86,"13 km SE of Middletown, CA",1696777850240,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947206,md,-122.4973333,38.6861667,6.48
2.1,"139 km N of Nikolski, Alaska",1696777833570,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwz09dd,ml,-168.8579,54.1879,18.5
3.1,"Andreanof Islands, Aleutian Islands, Alaska",1696777621469,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwyzj8b,ml,-174.3878,52.323,187.5
1.6,"42 km NNE of Chenega, Alaska",1696777305120,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwyyct7,ml,-147.7366,60.4191,15.2
4.1,western Afghanistan,1696777125985,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le1k,mb,61.9287,34.6028,10.604
2.2,Alaska Peninsula,1696776788814,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwynywy,ml,-156.0446,57.0264,79.4
1.75999999,"Island of Hawaii, Hawaii",1696776769210,https://earthquake.usgs.gov/earthquakes/eventpage/hv73600117,md,-155.350830078125,19.3460006713867,29.1100006103516
3.5,"43 km ESE of Atka, Alaska",1696776477127,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le23,ml,-173.5835,52.0991,88.226
1.02,"5 km NW of The Geysers, CA",1696775955590,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947201,md,-122.7926667,38.8083333,3.08
1.1,"4 km ENE of Susitna, Alaska",1696775906847,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwyksik,ml,-150.4345,61.5638,59.1
0.55,"7 km WNW of Cobb, CA",1696775858570,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947196,md,-122.8008347,38.8371658,1.95
0.52,"9 km SSE of Desert Aire, Washington",1696775804500,https://earthquake.usgs.gov/earthquakes/eventpage/uw61964931,ml,-119.85183333333333,46.603,6.72
0.49,"7 km NW of The Geysers, CA",1696775760410,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947191,md,-122.806,38.825,2.69
0.87,"2 km ESE of Muscoy, CA",1696775360360,https://earthquake.usgs.gov/earthquakes/eventpage/ci40579024,ml,-117.3248333,34.1495,7.41
0.75,"5 km NW of The Geysers, CA",1696775324600,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947186,md,-122.7926636,38.8088341,2.88
0.6,"5 km NW of The Geysers, CA",1696775118010,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947181,md,-122.7945023,38.8069992,3.04
0.99,"13 km NNW of Angwin, CA",1696775068450,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947176,md,-122.4933333,38.6841667,7.9
1.06,"5 km NW of The Geysers, CA",1696774733070,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947171,md,-122.7914963,38.8095016,3.05
0.29,"5 km NW of The Geysers, CA",1696774465300,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947166,md,-122.792,38.8106667,3.29
1.04,"15 km ENE of Ridgecrest, CA",1696774381670,https://earthquake.usgs.gov/earthquakes/eventpage/ci40579016,ml,-117.5308333,35.6801667,2.6
2.00999999,"8 km SW of Volcano, Hawaii",1696774220500,https://earthquake.usgs.gov/earthquakes/eventpage/hv73600052,md,-155.285827636719,19.3838329315186,0.829999983310699
1.74,"10 km SW of Volcano, Hawaii",1696774218730,https://earthquake.usgs.gov/earthquakes/eventpage/hv73600047,ml,-155.293334960938,19.361665725708,2.21000003814697
1.4,"56 km SSE of Denali National Park, Alaska",1696774128187,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwyeeoi,ml,-151.2352,63.0854,125.3
1.0,"39 km E of Denali National Park, Alaska",1696773809342,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwydape,ml,-150.9325,63.5038,4.3
0.6,"4 km W of Loyalton, California",1696773736278,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866998,ml,-120.2915,39.6702,9.7
2.2,"59 km S of Whites City, New Mexico",1696773674242,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tsqp,ml(texnet),-104.334,31.64,4.0235
1.5,"49 km W of Tatitlek, Alaska",1696773442376,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwy3f4u,ml,-147.5836,60.843,35.7
0.52,"22 km N of Ridgecrest, CA",1696773371110,https://earthquake.usgs.gov/earthquakes/eventpage/ci40579008,ml,-117.6393333,35.8151667,10.54
4.4,Fiji region,1696773320867,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le1f,mb,-179.3793,-21.748,594.741
0.76,"5 km NW of The Geysers, CA",1696773270880,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947161,md,-122.791832,38.8101654,3.19
1.94,"10 km SW of Volcano, Hawaii",1696773154290,https://earthquake.usgs.gov/earthquakes/eventpage/hv73600012,ml,-155.292327880859,19.3691673278809,1.36000001430511
1.25,"5 km NW of The Geysers, CA",1696773033910,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947151,md,-122.7918333,38.8096667,3.13
1.5,"5 km NW of The Geysers, CA",1696773011850,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947146,md,-122.7916667,38.8095,2.91
2.0,"Kenai Peninsula, Alaska",1696773010234,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwy1w5y,ml,-151.1547,60.6698,55.2
1.78,"5 km NW of The Geysers, CA",1696773006210,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947141,md,-122.7921667,38.8085,3.34
0.59,"18 km SE of Ocotillo Wells, CA",1696772929810,https://earthquake.usgs.gov/earthquakes/eventpage/ci40579000,ml,-116.0013333,33.0296667,4.6
0.9,"11 km NW of Avenal, CA",1696772804440,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947156,md,-120.2151667,36.0721667,7.9
1.6,"22 km N of Skwentna, Alaska",1696772745951,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwy0wcc,ml,-151.3656,62.1922,95.9
0.8200000000000001,,1696772725200,https://earthquake.usgs.gov/earthquakes/eventpage/uw61964926,ml,-121.76083333333334,46.843666666666664,0.42
-0.4,"45 km ESE of Beatty, Nevada",1696772366260,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866997,ml,-116.309,36.7171,7.6
4.6,,1696772224591,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le17,mb,79.332,31.7275,10.0
2.17,"12 km SE of Middletown, CA",1696771906020,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947126,md,-122.4988333,38.6873333,6.29
2.51,"6 km S of Guánica, Puerto Rico",1696771677400,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427983,md,-66.9126666666667,17.9166666666667,13.8
3.1,"10 km ESE of Nikiski, Alaska",1696771473029,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxwdc9,ml,-151.1152,60.6605,56.4
-0.26,"67 km NNW of Karluk, Alaska",1696771445400,https://earthquake.usgs.gov/earthquakes/eventpage/av92077211,ml,-154.976,58.1125,17.68
2.1,"101 km ENE of Chignik, Alaska",1696771296222,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxvqh0,ml,-156.8575,56.6023,85.0
1.03,"1 km ENE of The Geysers, CA",1696771267090,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947121,md,-122.742836,38.7828331,0.67
0.9,"26 km S of Mina, Nevada",1696771251813,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866996,ml,-118.1301,38.1549,2.5
1.33,"7 km E of Nescatunga, Oklahoma",1696771222210,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tspg,ml,-98.06966667,36.7615,6.56
4.4,"95 km SE of Shima, Japan",1696771152716,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le13,mb,137.6215,33.7763,326.435
1.47,"6 km NW of The Geysers, CA",1696771142190,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947116,md,-122.8133333,38.8158333,2.88
2.44,,1696770984670,https://earthquake.usgs.gov/earthquakes/eventpage/mb90029318,ml,-114.198666666667,44.262,9.06
4.5,"142 km SSW of Merizo Village, Guam",1696770689363,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf3z,mb,143.9566,12.1886,10.0
1.90999997,"10 km SSW of Volcano, Hawaii",1696770634730,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599967,md,-155.287170410156,19.3618335723877,1.88999998569489
2.1,western Texas,1696769777447,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tsom,ml(texnet),-104.513,31.647,6.4658
1.1,"8 km SSW of Trapper Creek, Alaska",1696769477770,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxgowx,ml,-150.2787,62.2402,63.8
0.94,"4 km SE of Chino Hills, CA",1696768920010,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578992,ml,-117.7318333,33.968,13.06
0.65,"16 km NW of Parkfield, CA",1696768808770,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947106,md,-120.565,36.0006667,4.83
1.7,,1696768766181,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxdz8u,ml,-147.816,62.0758,19.9
1.5,"13 km NNE of Healy, Alaska",1696768704447,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxdx4c,ml,-148.8501,63.9635,112.7
1.52,"1 km ENE of Westmorland, CA",1696768512130,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578984,ml,-115.6113333,33.0425,7.37
2.16,"5 km N of Sabana Grande, Puerto Rico",1696768310620,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427978,md,-66.9606666666667,18.1265,11.41
1.9,"8 km SW of Volcano, Hawaii",1696767996820,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599902,ml,-155.278335571289,19.3834991455078,1.5
1.3,"33 km NNW of Valdez, Alaska",1696767944677,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwxb6df,ml,-146.5399,61.4209,14.5
1.4,"62 km WNW of Beatty, Nevada",1696767855789,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866989,ml,-117.4138,37.1001,4.5
2.9,"49 km ESE of Atka, Alaska",1696767746284,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lhe8,ml,-173.5852,51.9672,10.592
-0.19,,1696767538210,https://earthquake.usgs.gov/earthquakes/eventpage/uw61964916,ml,-122.18533333333333,46.2025,4.15
4.4,"125 km WNW of Constitución, Chile",1696767279101,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le0q,mb,-73.5901,-34.7569,10.0
0.28,"5 km W of Cobb, CA",1696766746710,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947101,md,-122.7798309,38.8288345,1.3
2.34,"9 km SSW of Volcano, Hawaii",1696766647060,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599877,ml,-155.281666666667,19.3673333333333,2.37
3.1,"58 km S of Whites City, New Mexico",1696766439335,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tsmq,ml(texnet),-104.475,31.656,5.8231
1.0,"3 km NNW of The Geysers, CA",1696766156620,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947096,md,-122.769165,38.7980003,3.19
1.3,"18 km SSE of Anchorage, Alaska",1696765807147,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwwv0oq,ml,-149.7162,61.0808,35.8
2.53,"10 km S of Bragg City, Missouri",1696765764620,https://earthquake.usgs.gov/earthquakes/eventpage/nm60554646,md,-89.8948333333333,36.1718333333333,15.35
1.71,"Island of Hawaii, Hawaii",1696765448310,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599862,ml,-155.28466796875,19.3741664886475,1.32000005245209
0.94,"10 km SW of Volcano, Hawaii",1696765165950,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599852,md,-155.293166666667,19.3623333333333,1.26
1.83,"10 km SW of Volcano, Hawaii",1696765013590,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599847,ml,-155.297332763672,19.3658332824707,1.5900000333786
0.55,"11 km SE of Anza, CA",1696764927830,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578976,ml,-116.5863333,33.4926667,9.43
0.96,"11 km NW of Pawnee, Oklahoma",1696764923530,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tslu,ml,-96.884,36.42016667,7.0
1.4,"43 km WNW of Beluga, Alaska",1696764439451,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwwq495,ml,-151.8391,61.2904,95.2
2.15,"10 km SSW of Volcano, Hawaii",1696763961150,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599817,ml,-155.290833333333,19.3618333333333,1.95
0.98,"12 km SW of Volcano, Hawaii",1696763956700,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599812,md,-155.309666666667,19.3525,2.09
1.7,"9 km SW of Volcano, Hawaii",1696763764230,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599797,ml,-155.291000366211,19.3799991607666,0.610000014305115
1.6,"49 km NNW of Beluga, Alaska",1696763633801,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwwn6vg,ml,-151.5555,61.5249,78.5
4.5,,1696763617158,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le0c,mb,-94.9933,16.1589,18.346
1.41,"2 km WNW of The Geysers, CA",1696763375890,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947091,md,-122.7773333,38.7818333,3.77
1.83,"23 km NE of Olancha, CA",1696763348360,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578968,ml,-117.8425,36.4421667,4.8
1.14,"13 km SE of Middletown, CA",1696763218650,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947086,md,-122.496,38.6866667,7.63
2.03999996,"2 km SW of Pāhala, Hawaii",1696763207860,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599787,md,-155.498672485352,19.1898326873779,35.560001373291
1.6,"Kodiak Island region, Alaska",1696762847893,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwwke45,ml,-153.8128,58.3401,68.2
1.5,"134 km S of McCarthy, Alaska",1696762563632,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwwav68,ml,-143.2939,60.241,1.9
0.88,"10 km NE of Coso Junction, CA",1696762526720,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578960,ml,-117.874,36.1163333,2.71
0.56,"18 km ESE of Anza, CA",1696762495200,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578952,ml,-116.4916667,33.5083333,15.67
4.1,"4 km WNW of Shibayama, Japan",1696762190853,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf43,mb,140.3922,35.6989,64.348
0.49,"37 km NNE of Amboy, Washington",1696762150520,https://earthquake.usgs.gov/earthquakes/eventpage/uw61964906,ml,-122.189,46.199,4.8
4.2,"110 km ENE of Barcelona, Philippines",1696761965853,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf3v,mb,127.3969,8.4263,10.0
1.5,"Kenai Peninsula, Alaska",1696761835600,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cww8am0,ml,-148.2043,60.2102,0.0
4.5,South Sandwich Islands region,1696761692273,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf41,mb,-26.0547,-60.1561,10.0
2.44,"26 km E of Honaunau-Napoopoo, Hawaii",1696761432000,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599717,ml,-155.615,19.439,36.7
0.59,"3 km NNE of Loma Linda, CA",1696761431850,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578944,ml,-117.2548333,34.071,16.07
4.9,"118 km ESE of Honiara, Solomon Islands",1696761294151,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le05,mb,160.8519,-10.0241,34.901
4.4,"19 km E of San Clemente, Chile",1696761199465,https://earthquake.usgs.gov/earthquakes/eventpage/us6000le03,mb,-71.2707,-35.5145,99.841
0.46,"2 km NNE of The Geysers, CA",1696761120490,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947081,md,-122.749,38.7933333,2.31
1.8,"53 km W of Nanwalek, Alaska",1696761039347,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cww5da4,ml,-152.8465,59.4303,73.9
1.0,"28 km NNE of Paxson, Alaska",1696760624151,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cww3vpj,ml,-145.3198,63.31,4.9
-0.2,,1696760308452,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866995,ml,-116.3129,36.7282,7.8
1.35,"4 km NW of Lake Henshaw, CA",1696760063340,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578936,ml,-116.7865,33.271,11.99
2.4,"44 km NW of Toyah, Texas",1696759841599,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tsiz,ml(texnet),-104.102,31.618,6.9028
2.0,"33 km SE of Adak, Alaska",1696759829690,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cww129l,ml,-176.2302,51.7014,68.9
1.8,"7 km NNW of Arctic Village, Alaska",1696759620283,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cww0cu6,ml,-145.5783,68.1924,5.5
1.24,"13 km SE of Middletown, CA",1696759260050,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947071,md,-122.4965,38.686,7.85
0.86,"13 km SE of Middletown, CA",1696758167700,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947066,md,-122.4961667,38.6858333,7.04
1.2,"35 km NNE of Whittier, Alaska",1696758078819,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwvm92f,ml,-148.5147,61.0801,0.0
1.09,"13 km SE of Middletown, CA",1696758047790,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947061,md,-122.4963333,38.6861667,6.92
2.78,"7 km SSW of Guánica, Puerto Rico",1696757988370,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427973,md,-66.9238333333333,17.9023333333333,15.41
0.9,"62 km SW of Denali National Park, Alaska",1696757986427,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwvlvpy,ml,-152.7367,63.2106,17.8
2.82,Puerto Rico region,1696757833330,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427963,md,-66.931,17.8935,13.96
1.3,"19 km E of Beluga, Alaska",1696757501218,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwvk5j6,ml,-150.7301,61.1139,13.2
1.7,"103 km SSE of Sand Point, Alaska",1696757233931,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwvj8m9,ml,-159.8697,54.4765,14.4
4.3,"53 km W of Vallenar, Chile",1696757212385,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldzv,mb,-71.3053,-28.5997,41.09
2.1,"62 km S of Whites City, New Mexico",1696757148471,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tshn,ml(texnet),-104.492,31.622,6.8257
0.27,"6 km NW of The Geysers, CA",1696757105100,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947056,md,-122.7979965,38.8176651,2.39
2.6,"13 km ESE of Miches, Dominican Republic",1696756855328,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldzt,ml,-68.9262,18.9522,19.23
0.99,"3 km WNW of Frazier Park, CA",1696756622120,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578920,ml,-118.9783333,34.8366667,13.16
2.78,"11 km SSW of Guánica, Puerto Rico",1696755779970,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427948,md,-66.9316666666667,17.8746666666667,13.92
1.2,"8 km WNW of Fox River, Alaska",1696755687481,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwvdp1o,ml,-151.096,59.8902,46.5
0.18,"2 km ESE of The Geysers, CA",1696755029360,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947051,md,-122.7341667,38.7725,1.39
1.85,"3 km E of Magas Arriba, Puerto Rico",1696754922520,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427943,md,-66.7401666666667,18.021,14.99
0.8,"4 km WNW of Clear Creek, Utah",1696754845090,https://earthquake.usgs.gov/earthquakes/eventpage/uu60551977,md,-111.2043333,39.6583333,3.66
0.74,"3 km W of Cobb, CA",1696754689630,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947046,md,-122.7623367,38.8195,1.75
1.3,"39 km E of Tanana, Alaska",1696754389482,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwv0gcc,ml,-151.259,65.2361,7.9
1.58,"9 km WSW of Hunnewell, Kansas",1696754246519,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tsfy,ml,-97.50666667,36.98533333,6.96
0.72,"2 km ESE of The Geysers, CA",1696754197240,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947041,md,-122.7368317,38.7718315,1.29
1.5,"28 km SSE of Mina, Nevada",1696754091910,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866986,ml,-117.9525,38.1631,6.9
2.46,"12 km SE of Middletown, CA",1696753506290,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947036,md,-122.5043333,38.6898333,6.66
1.8,"88 km WSW of Adak, Alaska",1696753500075,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwuxcif,ml,-177.7785,51.5203,13.0
3.6,"94 km SE of Nikolski, Alaska",1696753069453,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwuvqoo,ml,-167.7607,52.414,14.2
1.4,"39 km NNW of Hughes, Alaska",1696752282316,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwusxqf,ml,-154.5444,66.3829,11.3
1.78,southern Idaho,1696752175350,https://earthquake.usgs.gov/earthquakes/eventpage/mb90029333,ml,-115.096666666667,44.1678333333333,5.16
1.2,"13 km SE of Middletown, CA",1696751978430,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947031,md,-122.4975,38.686,7.35
1.24,"7 km WNW of Ridgely, Tennessee",1696751672030,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501183,md,-89.5546666666667,36.2966666666667,6.2
1.08,"17 km ENE of Little Lake, CA",1696751658000,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578912,ml,-117.7396667,36.007,3.43
1.83000004,"9 km NE of Pāhala, Hawaii",1696751125940,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599507,md,-155.410659790039,19.2625007629395,32.3600006103516
0.48,Southern Alaska,1696750723570,https://earthquake.usgs.gov/earthquakes/eventpage/av92077051,ml,-153.444,59.3561666666667,-0.33
1.83,"4 km ENE of Round Valley, CA",1696750313940,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947026,md,-118.5618333,37.4276667,12.27
1.5,"22 km SE of Central, Alaska",1696750210173,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwud0da,ml,-144.5141,65.4138,19.6
5.0,"96 km S of La Tirana, Chile",1696750133500,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldz5,mb,-69.5765,-21.2067,72.148
2.9,"39 km ESE of Atka, Alaska",1696750060903,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwucfa9,ml,-173.6443,52.1038,19.5
1.06,"11 km NW of Challis, Idaho",1696749971640,https://earthquake.usgs.gov/earthquakes/eventpage/mb90029328,ml,-114.328,44.5826666666667,5.01
2.4,western Texas,1696749885613,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tsdo,ml(texnet),-101.544,32.422,8.1679
4.4,Dominican Republic region,1696749753895,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ldz3,mb,-71.584,18.4204,12.978
3.3,"42 km NNW of Hughes, Alaska",1696749159511,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwu97ou,ml,-154.7484,66.3753,9.1
3.0,"42 km NNW of Hughes, Alaska",1696749136934,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwu95uu,ml,-154.7484,66.3753,11.0
0.97,"12 km SE of Middletown, CA",1696749095690,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947021,md,-122.4978333,38.6873333,7.4
1.42,"13 km SE of Middletown, CA",1696749009630,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947016,md,-122.496,38.6861667,7.3
1.2,"70 km WNW of Beluga, Alaska",1696748434344,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwu6mo5,ml,-152.2963,61.3941,9.3
2.66,"8 km ENE of Alum Rock, CA",1696748414290,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947011,md,-121.7506667,37.3973333,5.37
-0.02,"17 km SSE of Carbonado, Washington",1696748327550,https://earthquake.usgs.gov/earthquakes/eventpage/uw61964891,ml,-121.95883333333333,46.9355,13.22
2.2,"54 km NNW of Petersville, Alaska",1696748018490,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwtwkdu,ml,-151.2772,62.9262,111.5
1.93,"20 km N of Pine Mountain Club, CA",1696747833140,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578896,ml,-119.1395,35.0216667,0.51
1.19,"2 km SSW of Malibu, CA",1696747809320,https://earthquake.usgs.gov/earthquakes/eventpage/ci40578888,ml,-118.8161667,33.9893333,7.45
1.26,"5 km W of Pablo, Montana",1696747596530,https://earthquake.usgs.gov/earthquakes/eventpage/mb90029308,ml,-114.197,47.5961666666667,11.07
1.01,"13 km NNW of Angwin, CA",1696747342350,https://earthquake.usgs.gov/earthquakes/eventpage/nc73947001,md,-122.4945,38.6845,7.48
1.32,"12 km SE of Middletown, CA",1696747111850,https://earthquake.usgs.gov/earthquakes/eventpage/nc73946996,md,-122.4975,38.6866667,7.37
1.88999999,"Island of Hawaii, Hawaii",1696747059560,https://earthquake.usgs.gov/earthquakes/eventpage/hv73599462,md,-155.380996704102,19.2000007629395,30.6800003051758
1.5,"7 km SE of Point MacKenzie, Alaska",1696746900682,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cwtsmhw,ml,-149.9033,61.306,37.2
